ZCTA20,ZCTA_AREA20,TOT_POP_2020,COUNT_NTM_STOPS,STOPS_PER_CAPITA,STOPS_PER_SQMILE
26422,2.590961695,481,0,0,0
26424,3.536976099,139,0,0,0
26425,55.8241272,924,0,0,0
26426,136.3935089,7678,0,0,0
26430,14.52424812,338,0,0,0
26431,30.17926216,5835,0,0,0
26435,0.097139828,58,0,0,0
26436,2.648263454,211,0,0,0
26437,29.15147972,682,0,0,0
26438,0.494921952,41,0,0,0
26440,40.2089119,1187,0,0,0
26443,20.89131928,537,0,0,0
26444,63.13660431,3762,0,0,0
26447,73.31619263,1118,0,0,0
26448,38.24760819,1412,0,0,0
26451,0.537009001,644,0,0,0
26452,117.6471939,9464,0,0,0
26456,142.0046234,3663,0,0,0
26463, , ,0, , 
26501,58.53633499,21870,0,0,0
26505,12.64908886,39487,0,0,0
26506, , ,0, , 
26508,123.1252441,34453,0,0,0
26519,60.26434326,2131,0,0,0
26520,2.927065134,825,0,0,0
26521,1.928816199,197,0,0,0
26524, , ,0, , 
26525,142.1559753,6954,0,0,0
26534,1.273689628,2876,0,0,0
26537,41.57121277,5607,0,0,0
26541,40.53438187,2761,0,0,0
26542,35.82557297,2370,0,0,0
26543,0.664618909,170,0,0,0
26544, , ,0, , 
26546, , ,0, , 
26547,15.22776699,3058,0,0,0
26554,131.9372253,41939,0,0,0
26559,3.418228388,1232,0,0,0
26560,0.157214627,105,0,0,0
26562,34.69198608,374,0,0,0
26563,0.711131454,306,0,0,0
26568,1.178709626,580,0,0,0
26570,64.18665314,3591,0,0,0
26571,16.51606178,2094,0,0,0
26572,5.620543003,138,0,0,0
26574,0.491299152,594,0,0,0
26575,21.28615761,767,0,0,0
26576,1.17437911,886,0,0,0
26581,48.57423401,883,0,0,0
26582,86.52696991,4171,0,0,0
26585,29.70695114,386,0,0,0
26586,0.101763405,253,0,0,0
26587,0.727884412,411,0,0,0
26588,34.50478745,2784,0,0,0
26590,23.96997643,648,0,0,0
26591,12.06987476,1609,0,0,0
26601,126.7289581,4488,0,0,0
26610,74.57511139,851,0,0,0
26611,11.59912205,177,0,0,0
26615,6.514297009,237,0,0,0
26617,10.66869831,87,0,0,0
26619,29.84484291,467,0,0,0
26621,29.94892693,840,0,0,0
26623,61.99725342,1168,0,0,0
26624,78.44960022,3137,0,0,0
26627,20.2391243,266,0,0,0
26629,10.47650909,239,0,0,0
26631,17.19488716,71,0,0,0
26636,26.83457947,501,0,0,0
26638,20.76781464,174,0,0,0
26651,199.9038239,9134,0,0,0
26656,15.74023724,197,0,0,0
26660,6.760010719,397,0,0,0
26662,10.06289959,1108,0,0,0
26667, , ,0, , 
26671, , ,0, , 
26676,26.24760246,494,0,0,0
26678,14.28724575,1334,0,0,0
26679,52.33140183,1745,0,0,0
26680,34.54003525,308,0,0,0
26681,37.6834259,1015,0,0,0
26684,2.331405401,248,0,0,0
26690,39.93989563,680,0,0,0
26691,14.0810442,554,0,0,0
26704,93.77648926,5660,0,0,0
26705,47.7537384,664,0,0,0
26707,26.79694557,281,0,0,0
26710,81.61138153,2224,0,0,0
26711,50.69128799,3063,0,0,0
26714,20.87098885,430,0,0,0
26716,23.64298821,691,0,0,0
26717,41.04565048,829,0,0,0
26719,17.53748894,2929,0,0,0
26720,6.909515858,157,0,0,0
26722,18.83955574,250,0,0,0
26726,149.7943115,12331,0,0,0
26731,14.33168793,446,0,0,0
26739,84.38079071,924,0,0,0
26743,72.13277435,1735,0,0,0
26750,0.420585334,928,0,0,0
26753,25.78935432,6129,0,0,0
26755,32.62999725,864,0,0,0
26757,146.1586456,7032,0,0,0
26761,11.01483154,640,0,0,0
26763,48.83182526,1507,0,0,0
26764,93.24406433,4158,0,0,0
26767,2.329670906,574,0,0,0
26801,81.42427826,649,0,0,0
26802,125.026001,920,0,0,0
26804,77.99433899,650,0,0,0
26807,161.8914337,2769,0,0,0
26808,26.66916466,437,0,0,0
26810,32.58113098,398,0,0,0
26812,103.466301,1690,0,0,0
26814,63.46479416,552,0,0,0
26815,83.12747955,750,0,0,0
26817,20.54476357,239,0,0,0
26818,26.59247398,914,0,0,0
26823,13.90545082,68,0,0,0
26833,110.5969925,2197,0,0,0
26836,174.0963745,6925,0,0,0
26838, , ,0, , 
26845,29.3187542,934,0,0,0
26847,136.2359009,6088,0,0,0
26851,102.0138474,1868,0,0,0
26852,46.93778992,843,0,0,0
26855,17.56969452,658,0,0,0
26865,34.52739716,199,0,0,0
26866,96.28009033,621,0,0,0
26884,58.03281403,645,0,0,0
26886, , ,0, , 
27006,62.77077103,15320,0,0,0
27007,20.58807564,2507,0,0,0
27009,16.50526238,3341,0,0,0
27011,51.44585037,4885,0,0,0
27012,42.00126648,28051,0,0,0
27013,75.36092377,6120,0,0,0
27014,0.623401701,932,0,0,0
27016,44.65777206,1440,0,0,0
27017,108.3938141,9438,0,0,0
27018,82.27122498,8337,0,0,0
27019,35.73642349,4232,0,0,0
27020,76.12841034,6091,0,0,0
27021,53.74768829,17286,0,0,0
27022,33.04339981,1330,0,0,0
27023,27.76007652,13418,0,0,0
27024,43.6236763,3404,0,0,0
27025,97.73753357,11346,0,0,0
27027,21.15244675,4194,0,0,0
27028,192.7963104,25865,0,0,0
27030,170.4223633,35421,0,0,0
27040,26.38950539,12670,0,0,0
27041,60.32306671,7772,0,0,0
27042,7.211114883,284,0,0,0
27043,68.40148163,6985,0,0,0
27045,23.36243439,10011,0,0,0
27046,43.16428375,2061,0,0,0
27047,20.48768425,1443,0,0,0
27048,83.29537964,8367,0,0,0
27050,25.00736046,4051,0,0,0
27051,18.31429672,7108,0,0,0
27052,98.96207428,10425,0,0,0
27053,69.56216431,3419,0,0,0
27054,28.84814644,2118,0,0,0
27055,111.2457886,14239,0,0,0
27101,12.47828007,19888,10,0.502815783,0.801392496
27103,18.61693764,35057,0,0,0
27104,12.38518524,29318,0,0,0
27105,33.72267532,41630,0,0,0
27106,28.47022247,47332,0,0,0
27107,66.18442535,48420,0,0,0
27109,0.304365486,2674,0,0,0
27110,0.182834432,2754,0,0,0
27127,29.36026573,41398,0,0,0
27201,0.218560457,82,0,0,0
27202, , ,0, , 
27203,22.48811722,21783,5,0.229536802,0.222339645
27205,223.6972046,36294,4,0.110211052,0.017881313
27207,86.51803589,3877,0,0,0
27208,40.89805985,1470,0,0,0
27209,46.711483,4514,0,0,0
27212,51.4438057,1923,0,0,0
27213, , ,0, , 
27214,51.28708649,12421,0,0,0
27215,63.07678223,43187,80,1.852409244,1.268295527
27217,123.2075195,38587,72,1.865913391,0.584379911
27229,90.49742889,3310,0,0,0
27231,35.06887436,2224,0,0,0
27233,24.39656067,3490,0,0,0
27235,13.3041296,4609,5,1.08483398,0.37582317
27239,155.5463257,8693,0,0,0
27242,50.77907181,1627,0,0,0
27243,40.27724075,4958,1,0.201694235,0.024827918
27244,53.7821312,16697,0,0,0
27247, , ,0, , 
27248,34.38678742,3522,0,0,0
27249,59.81912613,12825,13,1.013645172,0.217321798
27252,37.05283356,1665,0,0,0
27253,81.90791321,31046,4,0.128841072,0.04883533
27256, , ,0, , 
27258,18.7684288,7292,2,0.274273187,0.106561929
27259, , ,0, , 
27260,12.37779713,25351,257,10.1376667,20.76298332
27262,13.19063282,26094,164,6.284969807,12.43306541
27263,39.03200913,22157,37,1.669901133,0.947939932
27265,41.49892044,50220,33,0.657108724,0.795201421
27268, , ,0, , 
27278,103.70784,26393,34,1.288220406,0.327844054
27281,68.28530884,3211,0,0,0
27282,14.71971989,16515,15,0.908265233,1.019041181
27283,25.76791573,3007,0,0,0
27284,78.79988098,55913,7,0.125194505,0.088832624
27288,71.42332459,23536,0,0,0
27291,50.48148346,1293,0,0,0
27292,143.9698944,40545,0,0,0
27295,127.6430588,38751,0,0,0
27298,94.82859802,10841,0,0,0
27299,27.48898888,5827,0,0,0
27301,33.29161835,8797,0,0,0
27302,114.7017136,31693,3,0.094658129,0.026154798
27305,25.52746391,1570,0,0,0
27306,184.6998138,6226,0,0,0
27310,17.93179894,7398,0,0,0
27311,49.10190582,3323,0,0,0
27312,170.9246216,22031,0,0,0
27313,27.94582367,6663,0,0,0
27314,24.43708038,1023,0,0,0
27315,25.72756004,1933,0,0,0
27316,67.71581268,8169,0,0,0
27317,54.12342453,16474,1,0.060701713,0.018476289
27320,244.8832397,38318,0,0,0
27325,82.62326813,8289,0,0,0
27326,65.02180481,3253,0,0,0
27330,210.6937256,38943,0,0,0
27332,107.0828705,33465,0,0,0
27340,0.354817063,15,0,0,0
27341,95.67489624,3914,0,0,0
27342, , ,0, , 
27343,46.68095398,1655,0,0,0
27344,166.2720947,18864,0,0,0
27349,63.71777344,5265,0,0,0
27350,36.41263962,6253,0,0,0
27351, , ,0, , 
27355,34.55063629,2253,0,0,0
27356,56.62002182,2974,0,0,0
27357,42.67090225,8558,0,0,0
27358,52.74856186,15852,0,0,0
27360,88.4548111,46292,1,0.021602005,0.011305207
27370,59.75769806,13770,0,0,0
27371,143.3951721,8724,0,0,0
27374, , ,0, , 
27376,68.58345032,9737,0,0,0
27377,25.74408341,8884,0,0,0
27379,88.59421539,4898,0,0,0
27401,5.793257713,23519,8,0.340150505,1.380915642
27403,5.763009548,23410,11,0.469884664,1.908724904
27405,31.37321281,51160,1,0.01954652,0.031874325
27406,69.36761475,62757,3,0.047803432,0.043247849
27407,29.4457264,53237,2,0.037567858,0.067921571
27408,7.687777042,17063,0,0,0
27409,19.91111946,15799,52,3.291347504,2.611606121
27410,31.86772537,57466,12,0.208819121,0.376556516
27411, , ,0, , 
27412, , ,0, , 
27455,28.72480202,28052,0,0,0
27501,62.84921646,21001,0,0,0
27502,28.32869339,43345,65,1.499596238,2.294493437
27503,37.75767136,6209,0,0,0
27504,89.81754303,14734,0,0,0
27505,53.80343628,6970,0,0,0
27506, , ,0, , 
27507,54.1010437,2041,0,0,0
27508,10.58265019,2092,0,0,0
27509,14.66109276,6160,0,0,0
27510,3.198173761,14799,125,8.446516991,39.08480453
27511,11.73293686,34108,114,3.342324495,9.716237068
27513,16.39460564,46660,113,2.421774626,6.892510891
27514,19.61139107,33525,251,7.486949921,12.79868412
27516,93.46958923,44572,182,4.08328104,1.947157383
27517,46.0117836,24928,94,3.770860195,2.042954922
27518,9.897542953,18397,43,2.337337494,4.344512463
27519,22.29094315,58178,29,0.498470217,1.300976753
27520,70.77983856,43170,0,0,0
27521,26.00852776,7021,0,0,0
27522,72.34281159,12457,0,0,0
27523,38.53707123,14946,8,0.53526026,0.207592323
27524,134.4363556,13308,0,0,0
27525,93.80773163,14088,0,0,0
27526,98.16159058,48946,2,0.040861357,0.020374568
27527,44.08783341,27711,0,0,0
27529,57.6981926,49632,46,0.926821411,0.797251999
27530,106.5449219,38229,0,0,0
27531,3.476758718,750,0,0,0
27533, , ,0, , 
27534,73.05480194,31139,0,0,0
27536,12.09680462,16171,0,0,0
27537,185.650589,23894,0,0,0
27539,31.00211334,23488,0,0,0
27540,47.99223328,41097,0,0,0
27541,69.39814758,4063,0,0,0
27542,90.09952545,10303,0,0,0
27544,60.13862991,5043,0,0,0
27545,31.64099503,27215,27,0.992099941,0.85332334
27546,122.5359726,21743,0,0,0
27549,231.6562653,25485,0,0,0
27551,82.29641724,1694,0,0,0
27553,38.56254959,2774,0,0,0
27555,0.419292271,688,0,0,0
27556,2.105472326,287,0,0,0
27557,67.15319061,9061,0,0,0
27559,50.62482452,2532,0,0,0
27560,27.41226769,37830,42,1.110229969,1.532160759
27562,54.24381256,3567,0,0,0
27563,71.37815094,4914,0,0,0
27565,318.9812317,25568,0,0,0
27568,1.214480519,609,0,0,0
27569,80.01528168,8813,0,0,0
27570, , ,0, , 
27571,4.869956017,7182,1,0.139236987,0.205340669
27572,106.3449631,6750,0,0,0
27573,17.30966568,11696,0,0,0
27574,191.6379242,14527,0,0,0
27576,81.31571198,19253,0,0,0
27577,103.7160263,26352,0,0,0
27581,36.19181061,4408,0,0,0
27582,1.014424682,451,0,0,0
27583,49.1906662,6474,0,0,0
27584, , ,0, , 
27587,105.1110916,73345,34,0.463562608,0.323467284
27589,169.4713135,7332,0,0,0
27591,66.63496399,21294,2,0.093923174,0.030014273
27592,39.23393631,18198,0,0,0
27593, , ,0, , 
27594, , ,0, , 
27596,52.81814957,19116,0,0,0
27597,118.4685669,26991,1,0.037049387,0.008441058
27599, , ,15, , 
27601,1.818446517,11111,139,12.51012516,76.43887329
27603,51.40958786,56826,149,2.622039318,2.898292065
27604,19.12768555,48044,125,2.601781607,6.535029888
27605,1.02375257,5908,52,8.801625252,50.79352188
27606,24.4647274,48726,193,3.960924387,7.888908863
27607,17.37464523,29005,154,5.309429646,8.863490105
27608,3.450172663,11749,59,5.021704197,17.10059357
27609,10.94134712,35025,122,3.483226299,11.15036392
27610,45.15140152,80973,306,3.779037476,6.777198315
27612,16.6047554,41346,97,2.346055269,5.841700077
27613,25.49939156,42111,14,0.332454711,0.549032688
27614,27.73632431,32144,17,0.528870106,0.612914681
27615,18.89659119,46536,47,1.009970784,2.487221003
27616,22.49409866,55997,60,1.071485996,2.667366266
27617,8.271616936,19048,7,0.367492646,0.846267402
27695, , ,13, , 
27697, , ,4, , 
27701,5.249468803,23415,4,0.170830667,0.761981845
27703,49.06851196,56071,16,0.285352498,0.32607469
27704,41.43418884,40657,0,0,0
27705,42.06546021,50530,18,0.35622403,0.427904517
27707,20.70568848,52008,31,0.596062124,1.497173071
27708, , ,2, , 
27709,5.731655121,1115,5,4.484304905,0.872348368
27712,33.22727585,22787,0,0,0
27713,35.35611343,55516,51,0.918654084,1.442466259
27801,66.77681732,19893,0,0,0
27803,41.93502808,17548,0,0,0
27804,43.04410553,30484,0,0,0
27805,108.5869904,3916,0,0,0
27806,136.3966522,2764,0,0,0
27807,48.14224625,6315,0,0,0
27808,45.99358368,1955,0,0,0
27809,76.51338959,3988,0,0,0
27810,202.4701386,3679,0,0,0
27812,58.63313675,2692,0,0,0
27813,1.100190759,873,0,0,0
27814,76.31066895,1564,0,0,0
27815, , ,0, , 
27816,65.0201416,2994,0,0,0
27817,100.793396,7781,0,0,0
27818,61.21107483,1426,0,0,0
27819,1.390466213,599,0,0,0
27820,57.11193466,2166,0,0,0
27821,6.414496899,121,0,0,0
27822,87.62792969,8797,0,0,0
27823,183.6915436,7573,0,0,0
27824,162.1869812,1458,0,0,0
27825,0.372149974,87,0,0,0
27826,159.8212585,759,0,0,0
27827,0.191397399,182,0,0,0
27828,79.30960846,9848,0,0,0
27829,46.2383461,1331,0,0,0
27830,58.33924866,4099,0,0,0
27831,62.25283814,2705,0,0,0
27832,33.37319565,2786,0,0,0
27834,174.2908936,59049,0,0,0
27837,58.89939117,7595,0,0,0
27839,139.7591248,3569,0,0,0
27840,5.544764996,275,0,0,0
27841,0.266449481,34,0,0,0
27842,10.52456951,1868,0,0,0
27843,60.90536499,1018,0,0,0
27844,54.06458664,3094,0,0,0
27845,97.83407593,2947,0,0,0
27846,93.64697266,2698,0,0,0
27847,45.29744721,561,0,0,0
27849,74.41558075,1533,0,0,0
27850,190.9693451,7847,0,0,0
27851,44.32129669,4977,0,0,0
27852,48.11811447,2820,0,0,0
27853,37.12567902,509,0,0,0
27855,54.98538208,6360,0,0,0
27856,127.8380203,16633,0,0,0
27857,73.8820343,1067,0,0,0
27858,61.39586258,58502,0,0,0
27860,147.7711487,2373,0,0,0
27861,0.461810619,94,0,0,0
27862,45.2200737,866,0,0,0
27863,66.13008881,13923,0,0,0
27864,40.70831299,4986,0,0,0
27865,125.8093567,2224,0,0,0
27866,26.21846962,908,0,0,0
27869,82.1193161,1550,0,0,0
27870,65.17935944,24571,0,0,0
27871,95.84806824,4452,0,0,0
27872,2.030384541,757,0,0,0
27873,0.561194837,370,0,0,0
27874,134.8708649,3984,0,0,0
27875,55.52104187,344,0,0,0
27876,41.88418579,1355,0,0,0
27877, , ,0, , 
27878,0.786688924,1458,0,0,0
27879,0.290457308,347,0,0,0
27880,25.54520607,3954,0,0,0
27881,0.087688431,55,0,0,0
27882,103.5899506,7819,0,0,0
27883,78.92009735,3184,0,0,0
27884,35.78600311,1409,0,0,0
27885,124.019928,1164,0,0,0
27886,191.4836578,19981,0,0,0
27888,56.65654373,2062,0,0,0
27889,176.134079,25991,0,0,0
27890,9.206534386,2686,0,0,0
27891,140.9611664,5284,0,0,0
27892,184.9762268,14068,0,0,0
27893,108.9822845,40602,0,0,0
27896,35.15842056,19659,0,0,0
27897,44.17631531,1949,0,0,0
27909,226.9032135,39804,0,0,0
27910,146.1932068,11882,0,0,0
27915,8.159785271,474,0,0,0
27916,8.496759415,934,0,0,0
27917,19.74072456,714,0,0,0
27919,59.37715912,1324,0,0,0
27920,7.843007088,1558,0,0,0
27921,63.83977127,4307,0,0,0
27922,42.35387802,530,0,0,0
27923,5.17086935,590,0,0,0
27924,97.91841126,3465,0,0,0
27925,301.9648132,3902,0,0,0
27926,36.19261169,1899,0,0,0
27927,26.58662033,1132,0,0,0
27928,150.3487091,1844,0,0,0
27929,15.48827362,1825,0,0,0
27932,130.3999176,11728,0,0,0
27935,61.00141525,1853,0,0,0
27936,5.210876942,795,0,0,0
27937,80.91175842,4205,0,0,0
27938,51.08155441,1469,0,0,0
27939,7.637919426,2798,0,0,0
27941,2.542456865,215,0,0,0
27942,27.8030262,505,0,0,0
27943,2.678993702,373,0,0,0
27944,175.1235657,11736,0,0,0
27946,43.75126648,1040,0,0,0
27947,10.32827854,1350,0,0,0
27948,9.256559372,12044,0,0,0
27949,15.17317772,7596,0,0,0
27950,29.71827889,1946,0,0,0
27953,262.2109985,801,0,0,0
27954,8.853201866,7397,0,0,0
27956,2.753140926,387,0,0,0
27957,53.73633194,1153,0,0,0
27958,79.83148956,12364,0,0,0
27959,14.68838024,2971,0,0,0
27960,8.703727722,973,0,0,0
27962,85.01998138,6813,0,0,0
27964,1.634820223,773,0,0,0
27965,18.05138969,318,0,0,0
27966,10.69411469,891,0,0,0
27967,5.739562988,98,0,0,0
27968,7.591768265,178,0,0,0
27969, , ,0, , 
27970,119.2991257,3070,0,0,0
27972,0.983166277,94,0,0,0
27973,37.11539078,1178,0,0,0
27974,45.34861374,1399,0,0,0
27976,117.2395554,4714,0,0,0
27978,29.38263321,268,0,0,0
27979,70.71924591,1217,0,0,0
27980,48.74531174,2182,0,0,0
27981,9.111795425,2092,0,0,0
27982,0.660892248,57,0,0,0
27983,317.6330261,8546,0,0,0
27985,0.262701601,374,0,0,0
27986,14.32016659,2364,0,0,0
28001,131.374588,26998,0,0,0
28006,4.603974342,1276,0,0,0
28007,9.133263588,616,0,0,0
28009,2.837272882,1154,0,0,0
28012,27.2524128,23475,0,0,0
28016,42.96936035,14278,0,0,0
28017,0.171754077,627,0,0,0
28018,99.49320221,4196,0,0,0
28019,0.052731518,0,0, ,0
28020,46.27487183,2604,0,0,0
28021,58.82988358,14817,0,0,0
28023,46.53922653,15372,0,0,0
28024, , ,0, , 
28025,108.3749695,55540,73,1.31436801,0.673587263
28027,68.99278259,68564,82,1.195962906,1.188530088
28031,13.97941971,28408,0,0,0
28032,2.074348211,3211,0,0,0
28033,16.14067459,2561,0,0,0
28034,45.64968109,18118,0,0,0
28036,23.42773628,19127,0,0,0
28037,44.73006439,22549,0,0,0
28039,0.058805291,89,0,0,0
28040,67.76282501,7223,0,0,0
28041, , ,0, , 
28042, , ,0, , 
28043,66.28491974,21275,0,0,0
28052,41.40721512,35741,0,0,0
28054,19.33402824,37246,0,0,0
28056,48.26952744,35709,0,0,0
28071,48.842556,2752,0,0,0
28072,0.797713339,1313,0,0,0
28073,25.7217083,6185,0,0,0
28074, , ,0, , 
28075,21.09879494,19654,0,0,0
28076,1.045198679,819,0,0,0
28077,0.584428966,552,0,0,0
28078,63.72576904,64000,0,0,0
28079,46.60520935,40990,0,0,0
28080,40.27360153,7387,0,0,0
28081,30.27437782,29421,47,1.597498417,1.552467942
28083,19.99827004,25109,69,2.748018742,3.450298548
28086,90.53794098,26490,0,0,0
28088,2.837679148,2659,1,0.376081228,0.352400661
28089,0.417387247,219,0,0,0
28090,93.73400116,8649,0,0,0
28091,93.60935974,2132,0,0,0
28092,119.8991089,40491,0,0,0
28097,30.089468,6085,0,0,0
28098,3.641469955,3689,0,0,0
28101,0.510271847,1170,0,0,0
28102,0.919520795,86,0,0,0
28103,153.1600494,11233,0,0,0
28104,29.6025486,31803,0,0,0
28105,23.23279762,47292,0,0,0
28107,48.86589432,8322,0,0,0
28108,0.205166191,128,0,0,0
28109,0.576097608,343,0,0,0
28110,127.3724442,54912,0,0,0
28112,132.1290894,27580,0,0,0
28114,65.62743378,7194,0,0,0
28115,74.6185379,36978,0,0,0
28117,39.09477234,41912,0,0,0
28119,66.93105316,2286,0,0,0
28120,31.372509,21624,0,0,0
28124,58.09509659,6794,0,0,0
28125,38.38258362,3083,0,0,0
28127,74.55792236,7227,0,0,0
28128,68.35012054,7641,0,0,0
28129,43.38829422,5772,0,0,0
28133,81.6913147,2544,0,0,0
28134,8.340099335,10766,0,0,0
28135,100.9647064,5496,0,0,0
28136, , ,0, , 
28137,44.36111069,3100,0,0,0
28138,44.94985962,9604,0,0,0
28139,181.8568115,20948,0,0,0
28144,30.06991577,25486,0,0,0
28146,97.11501312,30212,0,0,0
28147,77.6034317,23162,0,0,0
28150,109.4854965,27400,0,0,0
28152,79.49941254,23681,0,0,0
28159,2.234781265,2838,0,0,0
28160,5.506673336,3902,0,0,0
28163,34.80118561,5347,0,0,0
28164,41.00404358,15709,0,0,0
28166,28.99271774,10576,0,0,0
28167,73.55931091,2284,0,0,0
28168,87.03668213,10749,0,0,0
28169,0.586090744,169,0,0,0
28170,177.9264374,11459,0,0,0
28173,106.3283539,58565,0,0,0
28174,36.40156937,9927,0,0,0
28202,1.804319859,14153,0,0,0
28203,3.132266521,17587,0,0,0
28204,1.763406992,7691,0,0,0
28205,11.82750225,50461,0,0,0
28206,6.978154659,12260,0,0,0
28207,2.429610729,10294,0,0,0
28208,20.23581696,41893,0,0,0
28209,5.490860939,24373,0,0,0
28210,12.40270805,48715,0,0,0
28211,10.95202351,31510,0,0,0
28212,9.184904099,46770,0,0,0
28213,14.22353363,45086,0,0,0
28214,33.90522766,40105,0,0,0
28215,28.85010338,64293,0,0,0
28216,30.01984215,49103,0,0,0
28217,14.93259811,31951,0,0,0
28223, , ,0, , 
28226,14.72691727,38957,0,0,0
28227,40.15703964,58813,0,0,0
28244,0.007598104,0,0, ,0
28262,21.00843239,47940,3,0.062578224,0.14279981
28269,30.57111549,79059,0,0,0
28270,12.42452145,34958,0,0,0
28273,22.51774025,45179,0,0,0
28274, , ,0, , 
28277,24.14896202,70193,0,0,0
28278,28.80800057,29919,0,0,0
28280,0.007558722,0,0, ,0
28282,0.007110843,0,0, ,0
28301,12.39747238,16981,158,9.304516792,12.74453354
28303,15.39944744,30605,97,3.169416666,6.298927307
28304,17.39290428,35605,77,2.162617683,4.427092552
28305,2.600605726,5720,38,6.6433568,14.61198044
28306,69.74562073,43300,46,1.062355638,0.65953964
28307,8.916249275,17245,0,0,0
28308,2.731143713,588,0,0,0
28310,43.57616043,7312,1,0.136761487,0.022948328
28311,36.52643204,35534,66,1.857375979,1.806910634
28312,164.1237488,19892,28,1.407600999,0.170602977
28314,19.38327789,59189,98,1.655713081,5.055904388
28315,64.98061371,13804,0,0,0
28318,80.64080048,3644,0,0,0
28320,115.9633102,9524,0,0,0
28323,37.13057327,4125,0,0,0
28325,0.948032558,647,0,0,0
28326,117.7264709,23854,0,0,0
28327,186.5815582,17406,0,0,0
28328,245.7853088,27016,0,0,0
28330,0.343615472,240,0,0,0
28331, , ,0, , 
28332,3.402072668,501,0,0,0
28333,45.68527603,11218,0,0,0
28334,160.2512512,23091,0,0,0
28337,165.9702911,10611,0,0,0
28338,147.0161133,3895,0,0,0
28339,35.59046173,7237,0,0,0
28340,123.3056564,10695,0,0,0
28341,93.58126068,4752,0,0,0
28342,0.831359804,219,0,0,0
28343,15.53659535,1572,0,0,0
28344,36.71906662,5299,0,0,0
28345,71.07633972,11484,0,0,0
28347,37.68533707,2012,0,0,0
28348,42.21226883,37073,0,0,0
28349,66.10723114,3541,0,0,0
28350,2.03789115,114,0,0,0
28351,58.82017899,4767,0,0,0
28352,125.1597366,24677,0,0,0
28355, , ,0, , 
28356,55.27642441,4595,0,0,0
28357,35.04043579,2520,0,0,0
28358,196.6075439,39102,0,0,0
28359, , ,0, , 
28360,72.25278473,15743,0,0,0
28362, , ,0, , 
28363,74.41517639,1623,0,0,0
28364,134.3533173,14221,0,0,0
28365,191.3634949,15872,0,0,0
28366,85.96574402,5003,0,0,0
28367,0.557430744,172,0,0,0
28368, , ,0, , 
28369,74.42831421,2488,0,0,0
28371,33.61972427,5827,0,0,0
28372,44.26117706,13371,0,0,0
28373,12.90969563,2841,0,0,0
28374,21.03485107,17794,0,0,0
28375,1.516319275,187,0,0,0
28376,278.6875,45895,0,0,0
28377,100.8300095,12831,0,0,0
28378, , ,0, , 
28379,151.5582428,25663,0,0,0
28382,112.6787338,7879,0,0,0
28383,105.5053406,7651,0,0,0
28384,101.4499435,10831,0,0,0
28385,39.85797501,2012,0,0,0
28386,43.19823456,5936,0,0,0
28387,29.53009033,15110,0,0,0
28390,60.16719055,24794,0,0,0
28391,39.34215927,6022,0,0,0
28392,37.42774582,1555,0,0,0
28393,46.87410355,2012,0,0,0
28394,41.27465439,6110,0,0,0
28395,50.37134552,2171,0,0,0
28396,54.46147156,2836,0,0,0
28398,94.23451996,8856,0,0,0
28399,79.25686646,1896,0,0,0
28401,30.98741341,24764,0,0,0
28403,14.02915478,42319,0,0,0
28405,23.54424667,33344,0,0,0
28409,22.40467453,36070,0,0,0
28411,41.2192688,38112,0,0,0
28412,22.26584053,38882,0,0,0
28420,171.0902557,4157,0,0,0
28421,56.54962158,1893,0,0,0
28422,132.7204742,8598,0,0,0
28423,122.1135406,2791,0,0,0
28424,0.14334622,48,0,0,0
28425,153.4621582,11433,0,0,0
28428,5.161718369,6634,0,0,0
28429,39.71070099,8116,0,0,0
28430,46.92584229,2250,0,0,0
28431,78.49078369,7093,0,0,0
28432,34.24372482,1371,0,0,0
28433,119.7912445,4788,0,0,0
28434,70.60871124,852,0,0,0
28435,87.75439453,2131,0,0,0
28436,43.59106064,1935,0,0,0
28438,45.09308243,1654,0,0,0
28439,24.37712669,1091,0,0,0
28441,144.4046631,3352,0,0,0
28442,37.96868515,1469,0,0,0
28443,145.8135529,24778,0,0,0
28444,105.3497543,2352,0,0,0
28445,103.7483444,7288,0,0,0
28447,100.28479,1941,0,0,0
28448,95.3565979,621,0,0,0
28449,3.960582256,2141,0,0,0
28450,58.21751785,2194,0,0,0
28451,172.2003937,37414,0,0,0
28452,5.007842064,723,0,0,0
28453,84.59715271,3937,0,0,0
28454,81.03960419,2827,0,0,0
28455,70.37454987,2698,0,0,0
28456,78.82086945,3797,0,0,0
28457,147.4128876,10967,0,0,0
28458,114.0857925,6357,0,0,0
28460,27.87584686,10831,0,0,0
28461,75.90633392,22421,0,0,0
28462,72.39903259,13140,0,0,0
28463,112.873909,8732,0,0,0
28464,24.35475349,2827,0,0,0
28465,10.90985584,7750,0,0,0
28466,179.0705719,9172,0,0,0
28467,17.37020111,12115,0,0,0
28468,19.11050415,4388,0,0,0
28469,25.74218369,6997,0,0,0
28470,44.67750549,12271,0,0,0
28472,197.8568726,18673,0,0,0
28478,122.868042,4803,0,0,0
28479,92.67538452,7138,0,0,0
28480,3.898775816,2592,0,0,0
28501,99.84490204,18630,0,0,0
28504,121.1372299,20665,0,0,0
28508,36.11959076,2605,0,0,0
28509, , ,0, , 
28510,20.63759232,1395,0,0,0
28511,8.173065186,665,0,0,0
28512,6.113309383,3305,0,0,0
28513,88.93809509,9913,0,0,0
